,p_val,avg_logFC,pct.1,pct.2,p_val_adj
TTC28,0.000189321485634516,0.113254865878114,0.313,0.224,1
TNPO1,0.000190216354246157,0.108259660629787,0.423,0.328,1
LY6E,0.000192270732698944,-0.116911618090369,0.948,0.964,1
ATG2B,0.000193097508214303,0.0793951406341964,0.191,0.114,1
RNF13,0.000193977965717521,0.0980670616042448,0.394,0.29,1
NDUFA13,0.000194501817241234,-0.123025351837632,0.849,0.911,1
SLC29A1,0.000197253575069824,0.0808243959152023,0.101,0.046,1
TMEM219,0.000198667148096497,-0.113833698563739,0.74,0.833,1
RPL7A,0.000198916792796886,-0.0959698545854208,1,1,1
SKAP2,0.000199627709651065,0.0954079796421524,0.255,0.168,1
ZCCHC3,0.000200604104156798,0.0745531256948731,0.186,0.111,1
GSK3B,0.000200798452366895,0.0788432768496955,0.291,0.198,1
ZFP36L2,0.000203511135591519,0.141900530767887,0.932,0.903,1
IDS,0.000205907620632846,0.0975594294403088,0.393,0.289,1
RPS27A,0.000209931543692878,-0.0759049809568682,1,1,1
SYNJ2,0.000212350657975863,0.0826009455099729,0.185,0.109,1
EDIL3,0.00021244144261001,0.111712665858399,0.195,0.119,1
FMNL2,0.000213004019495904,0.0776688534404233,0.181,0.107,1
AFF3,0.000214251638611409,0.0636469808667735,0.106,0.05,1
CLIP1,0.00021811665074942,0.0937212116057387,0.469,0.358,1
AHI1,0.000218236744028037,0.118285946748435,0.446,0.35,1
NHLRC2,0.000219355825469506,0.0962959288568203,0.28,0.191,1
BTG1,0.000219883868922012,0.183138681454188,0.943,0.954,1
RGL1,0.000222278542987972,0.0803383691741645,0.198,0.12,1
ZBTB44,0.000222945929411254,0.113895848760002,0.334,0.244,1
APOE,0.000223846375480808,-0.00217426918033725,0.627,0.777,1
MGST3,0.000225837033139737,-0.111975922221863,0.957,0.982,1
HAUS3,0.000229151666209322,0.0765759222902286,0.16,0.091,1
DNTTIP2,0.000230865883924132,0.115530581887704,0.389,0.292,1
TGM2,0.000231662808392039,-0.191233444501238,0.714,0.781,1
LMO7,0.000232289154296114,0.111984437241857,0.216,0.137,1
BAG3,0.000234410244104044,0.133983505937442,0.303,0.213,1
STRA6,0.000234775602528587,0.119758917997226,0.346,0.252,1
FUS,0.00023488095202189,0.142314328161944,0.879,0.85,1
ZFX,0.000235598773007362,0.0990080673315256,0.416,0.318,1
WAC,0.000237739824800383,0.101434106712944,0.652,0.583,1
NOX4,0.000238125670881574,0.0698429445335401,0.087,0.036,1
NIPA1,0.000241959381172426,0.0542349417259626,0.101,0.046,1
SF1,0.000249148403787095,0.109754511698967,0.794,0.736,1
RNF130,0.000249229149282744,0.103892599631251,0.463,0.363,1
CEMIP2,0.000249283396154658,0.1104394086263,0.286,0.196,1
TMEM14C,0.000249849153943083,-0.113733008438084,0.92,0.942,1
LSM14A,0.000252732928688797,0.100952740393514,0.546,0.452,1
HNRNPL,0.000256988452420573,0.0870465290515947,0.313,0.216,1
UBE2D3,0.000257194259693399,0.12541040877152,0.807,0.83,1
SLC39A10,0.000257483100207462,0.110763720817044,0.366,0.269,1
IER5L,0.000257968566096065,0.153377266559706,0.749,0.71,1
PLEKHH2,0.000262698842912313,0.108928577313794,0.371,0.276,1
KPNA4,0.000268420352297854,0.0917476288550491,0.507,0.404,1
RPL39,0.000270056943406136,-0.09910219575525,1,1,1
GNL3,0.000273881139209117,0.093807224972269,0.398,0.295,1
ARF3,0.000274721538793361,0.0941607100598091,0.444,0.345,1
CNTN1,0.000277248129567811,0.104878105151321,0.281,0.193,1
CSNK1A1,0.000282096653852797,0.094214202797595,0.875,0.847,1
PPP2CA,0.000285426879706994,0.0894105963464753,0.399,0.297,1
NRP2,0.000287557121609769,0.113288360544091,0.324,0.234,1
FAM184A,0.000287612389435531,0.0674380027390855,0.105,0.05,1
TOPORS,0.000288073233138995,0.118488191667721,0.363,0.272,1
DUSP6,0.000291732035497644,0.111802510031668,0.191,0.117,1
MAPK9,0.00029542671759359,0.0768990633840205,0.208,0.129,1
CCNG2,0.000297823317560284,0.0983187202084728,0.416,0.315,1
BRD2,0.000299897661636516,0.16874490055463,0.684,0.663,1
HMCN1,0.000301709730111784,0.132358276124087,0.275,0.186,1
ELOB,0.000302229879608771,-0.113398058972717,0.965,0.99,1
HSDL1,0.000307216378465146,0.0742430193259043,0.148,0.083,1
ETV1,0.00030722609603265,0.0939905800031278,0.356,0.261,1
ZNF227,0.000309911636289232,0.0578307880855366,0.088,0.038,1
TM2D2,0.000315561629765768,0.0753062836472343,0.414,0.3,1
UBAP2,0.000324208991146494,0.0882210640888437,0.248,0.167,1
SGIP1,0.000329687624738561,0.166740516312997,0.624,0.569,1
CROCC,0.000332294879656115,0.0682007048699418,0.146,0.081,1
RBFOX2,0.000334760285292512,0.10375640468071,0.631,0.559,1
PID1,0.000337680036731407,0.133888958906671,0.428,0.338,1
SOBP,0.000338159878104472,0.0790988061730755,0.201,0.125,1
UTP14A,0.000340515723811504,0.0876700807886726,0.22,0.142,1
USP48,0.000340982677751831,0.0795053520306321,0.418,0.305,1
SPSB1,0.000341484835971498,0.0875615175851278,0.211,0.135,1
ISM1,0.000343457321766178,0.0950674645845567,0.206,0.129,1
ADGRE2,0.000350805788786433,0.129721192736257,0.243,0.162,1
TRIM56,0.000355850765078617,0.0951302465540979,0.486,0.383,1
ANKRD50,0.000359316861406697,0.103595231338432,0.306,0.219,1
SAFB2,0.000364189900747134,0.100485142499827,0.386,0.29,1
ZNF737,0.000365578032575645,0.0718903014886796,0.148,0.083,1
SLC16A7,0.000371220355035133,0.0950639514797976,0.215,0.137,1
XPO7,0.000373517265147438,0.0727311127760919,0.175,0.104,1
CHD1,0.000379592892308037,0.111423474002293,0.388,0.299,1
KCTD9,0.000380103769593606,0.0772779230210584,0.246,0.163,1
OSGIN2,0.000382884434560383,0.0749764260327792,0.196,0.122,1
MIS18BP1,0.000385590777866835,0.0970328415316561,0.468,0.355,1
ELF1,0.000387243171881394,0.112813620388541,0.474,0.376,1
TFPT,0.000388126671929262,0.0845932445974311,0.181,0.111,1
AHNAK2,0.000395065422608996,0.124593378178205,0.258,0.178,1
BIRC6,0.000400820867951751,0.100303950254359,0.456,0.36,1
HMG20A,0.000401152460203035,0.0815728473039391,0.211,0.135,1
CHP1,0.000403275765424748,0.0679497323501152,0.339,0.244,1
COQ10B,0.000403908246523563,0.0901751641298837,0.383,0.287,1
TLE4,0.000410735481445402,0.111221579073496,0.443,0.348,1
GAREM1,0.000411458029489972,0.0719631108374321,0.123,0.064,1
KREMEN1,0.00041518570094195,0.110787889903978,0.333,0.246,1
RAB6A,0.000416678063421188,0.0892541140677741,0.451,0.348,1
PDGFRL,0.00041892690424534,0.0934428598744138,0.336,0.243,1
ZCCHC8,0.000418978276603119,0.0932479470972641,0.26,0.18,1
LIMCH1,0.000422348925233675,0.0668163847590916,0.103,0.05,1
TGFB3,0.000422999474948474,0.148546619200698,0.344,0.254,1
TCF7,0.000424229188845005,0.0725529732924055,0.175,0.104,1
MDH2,0.000429278073366378,-0.100087781454261,0.569,0.668,1
ZNF621,0.000429712172290425,0.0842359647234228,0.196,0.122,1
TIMM8B,0.000430118751324874,-0.109196824656064,0.569,0.653,1
PTPRK,0.000431498900308632,0.0776022824141065,0.343,0.246,1
GOLGA4,0.000433121762502248,0.116381547010808,0.772,0.743,1
ZCCHC7,0.000433929738959299,0.0816554245395066,0.301,0.213,1
VIRMA,0.000435561482669307,0.0892115418546511,0.311,0.223,1
SGCD,0.000436263497624992,0.0886726462605532,0.153,0.089,1
CCNY,0.000436618792392748,0.085153611397627,0.339,0.246,1
ADAMTS10,0.00043722810828719,0.0631542617799211,0.136,0.074,1
MAP3K2,0.000437846913648417,0.11194070793128,0.499,0.408,1
CCN4,0.000439757552188789,0.128086251346728,0.304,0.223,1
SPTLC2,0.000440087604575151,0.0737927784394281,0.213,0.135,1
HELZ,0.000440148549977259,0.0985805037249265,0.363,0.271,1
RASSF8,0.000440669471202739,0.107923835067087,0.468,0.373,1
SLC41A2,0.000441312991517881,0.0548050671689996,0.115,0.058,1
TC2N,0.000441633948421977,0.0630099512233534,0.092,0.041,1
MOB3B,0.000442382499024408,0.0898650385265298,0.318,0.226,1
RIN2,0.000445773229719801,0.144211133449292,0.544,0.45,1
ZNF559,0.000451458798441691,0.0635642472588813,0.125,0.066,1
TSN,0.000454802539609068,0.0719197477878341,0.291,0.201,1
PDE4D,0.000460727410392759,0.0914901743121562,0.165,0.097,1
SENP7,0.000462963668578634,0.0870265228496715,0.298,0.208,1
SESN3,0.000475059223130525,0.130989841391878,0.564,0.485,1
HES1,0.000476279144282493,0.467244244613238,0.537,0.502,1
TSHZ3,0.000479359820561135,0.0834719664287134,0.313,0.221,1
DNAJB14,0.000479572332107749,0.0959032509601115,0.491,0.378,1
POLK,0.000482289163975236,0.0703295230850268,0.359,0.259,1
LIMS1,0.000482310358365444,0.0955088555027617,0.792,0.756,1
RPL14,0.00048411431855153,-0.0842723506824816,1,1,1
PLEKHA4,0.000484130043909103,0.100921277527559,0.303,0.216,1
ARHGAP18,0.000484575574415752,0.122418448102941,0.456,0.36,1
IRF2BPL,0.000487457716395352,0.105246759376905,0.359,0.271,1
COX6C,0.000488001573556103,-0.0936882500724363,0.965,0.985,1
GPAT4,0.000489225541078778,0.0849299371190719,0.221,0.145,1
NAGK,0.000491867263039906,0.0875451844970379,0.424,0.322,1
UBR5,0.000492641816472481,0.0838138940008438,0.368,0.272,1
KRCC1,0.000496855743129881,0.101020074566306,0.353,0.269,1
MNT,0.000498365824875333,0.0877693807242091,0.193,0.122,1
NCOA3,0.000500190443826259,0.0861832998616095,0.311,0.223,1
NIPSNAP2,0.000502079751753614,0.0911596195072142,0.399,0.304,1
TNFSF15,0.000502787686758904,0.0616920978340447,0.093,0.043,1
AAK1,0.000505729215419193,0.0922020475089887,0.479,0.383,1
PTPN4,0.000508920887749033,0.0705789028178542,0.156,0.091,1
SRSF7,0.000509428876032625,0.173873934469945,0.874,0.858,1
KIF2A,0.000509708838223805,0.114391557528655,0.464,0.371,1
PTGDS,0.000513094534490019,-0.309201093635692,0.824,0.876,1
S100A9,0.000518467007192886,-0.165047680691415,0.797,0.845,1
SZRD1,0.000519189150956319,0.0953924300598349,0.404,0.307,1
MT-ND6,0.000526898610062353,0.109864844352027,0.444,0.338,1
SLC4A7,0.000530606225728908,0.0859816572491894,0.25,0.165,1
ANTXR1,0.000532511190124236,0.165488735259242,0.802,0.759,1
WDFY3,0.000537189081612283,0.0838167816996801,0.271,0.188,1
NAA38,0.000538169184570264,-0.101163482321429,0.606,0.706,1
ANG,0.000538901368443753,0.0750218588943756,0.218,0.14,1
WDR19,0.000541516930852288,0.0711629024865375,0.178,0.109,1
TFAP2C,0.000543172484249916,0.132918708738764,0.384,0.295,1
SPPL3,0.000549980581319814,0.0672362873968081,0.308,0.218,1
CUL4B,0.000554339801877504,0.119968816826761,0.333,0.251,1
PSMD14,0.000559685881417844,0.0873681583279426,0.341,0.249,1
POLE4,0.00056012489158903,-0.119735393215497,0.517,0.601,1
MEF2A,0.000563026078792078,0.0932466082792396,0.421,0.328,1
CTSC,0.000564453427178982,-0.101306013207689,0.705,0.82,1
PELI1,0.000568067815621624,0.0725642029386717,0.223,0.145,1
NAE1,0.000572041168764272,0.0899865928752863,0.381,0.289,1
PLXDC1,0.000575290206391434,0.0846945206761081,0.253,0.168,1
DIO2,0.000575448400081248,0.170399270498399,0.937,0.924,1
PIBF1,0.000577106759979028,0.0867566669756021,0.314,0.224,1
NTM,0.00058087280692487,0.163381357909372,0.354,0.271,1
CLK1,0.000588812158144835,0.121405062962844,0.531,0.452,1
EPS15L1,0.000589320637620181,0.0577856953071376,0.155,0.089,1
SAT1,0.00059388587960847,0.195111677953975,0.899,0.878,1
TGFBI,0.00059440471108566,0.100253540676528,0.286,0.2,1
EP400,0.000598247670600815,0.0891635302550393,0.26,0.18,1
KRAS,0.000602831227908644,0.0990552879444216,0.393,0.3,1
EPG5,0.000607639861542511,0.0535544499252017,0.178,0.107,1
MAFG,0.000610706706703945,0.0932782643674996,0.278,0.198,1
METRNL,0.000616545599819662,0.0778111141827171,0.251,0.17,1
SOD3,0.000618456178972258,-0.129927703854223,0.86,0.898,1
ERN1,0.000619753434618732,0.118312284370413,0.318,0.236,1
REV1,0.000619808860242279,0.0662186865270833,0.303,0.211,1
DCAF5,0.000620656842009464,0.0852946965245305,0.296,0.211,1
DDX6,0.000621254391959823,0.107524509478321,0.519,0.427,1
MFAP2,0.000622985089321465,0.152810212390839,0.458,0.376,1
ESCO1,0.000623790824632855,0.0964531666515603,0.311,0.228,1
PTBP3,0.000630409994175557,0.0925116870973038,0.424,0.328,1
SOS1,0.000631222661055656,0.083149930498281,0.361,0.269,1
NDUFC1,0.000633706801319709,-0.110072673190267,0.72,0.805,1
MYL6,0.000635507980880126,-0.134015083558078,0.998,1,1
UBN1,0.000636394651059056,0.0922739526694318,0.396,0.309,1
API5,0.000637214159071793,0.0978619797282735,0.351,0.266,1
MGAT4A,0.000641114099865029,0.0679814267416088,0.085,0.038,1
B3GALNT2,0.00064855577581251,0.0623522728043826,0.175,0.106,1
ELK3,0.000651094869315847,0.125235893122371,0.456,0.371,1
TRIO,0.000651108749260474,0.0879291145940323,0.286,0.203,1
H2AC6,0.000654222545073074,0.0859830922483891,0.348,0.256,1
RIC1,0.000656676407261727,0.0605465804589979,0.158,0.092,1
DPYSL3,0.000661037252131826,0.129191180230698,0.283,0.203,1
KIAA0930,0.000661278007850086,0.0885139962879842,0.344,0.259,1
GPATCH2,0.000667055069978407,0.0778475613161542,0.359,0.264,1
RPL8,0.000667891014052687,-0.0961320213326835,1,1,1
ZNF431,0.000668573464368765,0.067923317853838,0.218,0.142,1
ARHGAP17,0.000673719694900582,0.0752042112778359,0.198,0.125,1
HDAC7,0.000680244816663468,0.0669337786156145,0.416,0.314,1
TNFRSF10B,0.000680580924919867,0.0680260468902905,0.146,0.084,1
ATXN7,0.000686166311184427,0.0739880076364865,0.258,0.177,1
EFHD1,0.000689179400158565,0.101111831044677,0.353,0.266,1
SSR4,0.000696380580677455,-0.114605247522059,0.982,0.998,1
TNRC6C,0.00069754672179519,0.0833808554775547,0.319,0.229,1
NFAM1,0.000697786810323634,0.0485381638924378,0.085,0.038,1
EIF5,0.000700394784559529,0.0962292644122771,0.933,0.909,1
TAF15,0.00071363974811196,0.0873282588745596,0.436,0.337,1
ICE1,0.000715928126442971,0.0684884137782094,0.373,0.274,1
FOXP2,0.000717014707057452,0.0675081314252532,0.145,0.083,1
TRAK1,0.000718974939846795,0.063399519848981,0.125,0.068,1
TXN,0.000723269749979097,-0.143445491584322,0.977,0.977,1
NF1,0.000726085981545006,0.0828669947844654,0.436,0.337,1
LRIG1,0.000727830443482881,0.0832160690017796,0.176,0.109,1
INHBA,0.000729060491400353,0.275243895683015,0.273,0.2,1
SLIRP,0.000735249778167316,-0.114783550738886,0.651,0.713,1
TMEM200A,0.00073553484447209,0.0617273704250407,0.155,0.091,1
ARIH1,0.000735568578121041,0.101428383253341,0.381,0.292,1
TULP4,0.000744564364974718,0.0961232164997308,0.323,0.239,1
ARFGAP2,0.000746872102111377,0.0738425013172661,0.343,0.249,1
ERRFI1,0.000754635520389504,0.105500598697978,0.22,0.145,1
APPL2,0.000759596289534722,0.0875806542046446,0.339,0.252,1
ZNF558,0.000761627445305536,0.0413849999604516,0.07,0.028,1
LSAMP,0.000762037385047151,0.0983517318476182,0.309,0.223,1
ATP2B4,0.00076290001240678,0.0861080024693302,0.429,0.34,1
CAPN2,0.000765245469434205,0.0981658709516894,0.463,0.368,1
RTCB,0.000768822309515274,0.0794976797593713,0.391,0.302,1
CDK12,0.000769120875963885,0.0983568746768428,0.403,0.312,1
SPTAN1,0.000771464295468057,0.105241064226894,0.634,0.548,1
COX6B1,0.000772688088843222,-0.105341600543965,0.928,0.947,1
EVC2,0.000774470841716046,0.0572926306408015,0.131,0.073,1
ZNF678,0.000779718148680247,0.062670237830909,0.131,0.073,1
CARM1,0.000781089762062792,0.0712663442230717,0.236,0.158,1
SMAD1,0.000783714521112769,0.0989987652222723,0.165,0.101,1
TRIB1,0.000800377731838912,0.112394785290281,0.221,0.15,1
GABARAPL1,0.000806187601735787,0.0804317143312856,0.321,0.234,1
KDM3A,0.000811523149463967,0.0651931838059864,0.141,0.081,1
RPL30,0.000813804394708916,-0.0832492394979201,1,1,1
ASXL2,0.000821293065449518,0.0696069424084257,0.275,0.19,1
NAA15,0.000822689940600046,0.0702692928665813,0.255,0.173,1
CSTB,0.00082522250747715,-0.143921305983765,0.92,0.946,1
AC092718.3,0.000826437996861319,0.0181373479771185,0.018,0,1
ZNF492,0.000826472496545436,0.0197700014010038,0.018,0,1
NSD2,0.000833997648378804,0.0619491932713345,0.126,0.069,1
MEX3C,0.00084762884937863,0.0710614576782787,0.208,0.135,1
ZMAT2,0.000847867652541388,0.0797070161637363,0.478,0.373,1
HYI,0.000848847310232006,0.0781062051361052,0.423,0.328,1
CLOCK,0.000850422212774853,0.093622087404242,0.324,0.238,1
JCAD,0.000856171153040026,0.0542349417259626,0.093,0.045,1
XYLT1,0.00085734236214691,0.0843053588285152,0.21,0.139,1
XRCC5,0.0008595453636219,0.0910523903232576,0.895,0.889,1
MSL2,0.000860670909421331,0.0637737371517601,0.151,0.089,1
TRAPPC1,0.000860875154096858,-0.0931919640973218,0.589,0.688,1
SUGT1,0.000865537289233177,0.0838970917911587,0.561,0.465,1
KCTD11,0.000866614338696804,0.0748798403370456,0.156,0.094,1
GMCL1,0.000869210185377633,0.0768477229714035,0.301,0.216,1
EAF1,0.000873778973851533,0.048983961556699,0.118,0.063,1
NUS1,0.000878888046170532,0.0867819249223851,0.275,0.196,1
ATL3,0.000879362752957547,0.0965933254169524,0.434,0.343,1
MCM3,0.000883501325354551,0.0703311376979192,0.203,0.132,1
SINHCAF,0.000884991918606884,0.0732429478088791,0.248,0.17,1
PLA2R1,0.000887970711965179,0.0928751198347263,0.361,0.267,1
DCTN1,0.00089518063524779,0.0868256935853877,0.351,0.264,1
TBC1D15,0.00089750789942919,0.0720321203153664,0.326,0.236,1
KIF13B,0.00090245660855318,0.0605595397861498,0.275,0.19,1
SWT1,0.00090259840653146,0.0440308930225013,0.082,0.036,1
RIF1,0.000906778628354415,0.0995695740738917,0.459,0.361,1
C3orf80,0.000913501929828888,0.0353543735023248,0.085,0.038,1
RNF207,0.000914305763436289,0.058815860181323,0.128,0.071,1
PIKFYVE,0.000914454523712053,0.0754243543717354,0.233,0.158,1
IQSEC1,0.000916548384373919,0.0763910050028304,0.276,0.195,1
CHMP1B,0.000920865651454734,0.110496721184546,0.346,0.267,1
KMT5B,0.000924080890882192,0.096090709741031,0.378,0.294,1
TDP2,0.000925253448994189,0.0620540324204243,0.216,0.142,1
SLC2A11,0.0009273619512798,0.0898169627591111,0.161,0.099,1
GTF3C1,0.000929886543316534,0.090590537486324,0.309,0.226,1
CC2D2B,0.000929955118680663,0.0245191742959904,0.033,0.007,1
DENND4A,0.000935105284276749,0.0683170305697872,0.18,0.112,1
FOXP1,0.000944598589121698,0.137298054873554,0.383,0.295,1
CD96,0.000946393940241203,0.0577541791787563,0.067,0.026,1
PRRX1,0.000949475488402202,0.132799535798826,0.968,0.954,1
ADI1,0.000950210802294019,-0.0976754341432168,0.659,0.752,1
SPRED1,0.000957688576367674,0.0994498333592505,0.423,0.328,1
AP1M1,0.000958738692740008,0.0703311376979192,0.203,0.132,1
SEC61B,0.000962395242151161,-0.0916526238022661,0.973,0.983,1
DIS3L2,0.000964385784795432,0.0615520807155943,0.13,0.073,1
TRIM25,0.000979849806462418,0.0741883222111635,0.298,0.216,1
GLIPR1,0.000982459354646993,0.11071043153617,0.344,0.262,1
C6orf62,0.00098736783506065,0.081025761796138,0.451,0.361,1
LSM2,0.000991294687974405,-0.101754929845678,0.532,0.617,1
WBP1L,0.000993963285462166,0.0695654827521204,0.334,0.244,1
RABAC1,0.00100016824907594,-0.100069044651034,0.975,0.99,1
PLK3,0.00100183284153554,0.110618651674277,0.266,0.188,1
TMEM131,0.00100189434016619,0.0745498462268029,0.361,0.266,1
PLEKHA3,0.0010133312487794,0.0759337892542583,0.479,0.381,1
KMT5A,0.00101504163130131,0.0796098323560371,0.296,0.213,1
HEXIM1,0.00102160450441028,0.107397321927994,0.398,0.315,1
PDLIM7,0.00102176108291919,0.076415820220691,0.368,0.276,1
EDF1,0.00102217913204072,-0.0849651457180622,0.997,1,1
PUM2,0.00102333573325513,0.0975769312224619,0.336,0.254,1
NARF,0.00102458966008993,0.0817002630089279,0.235,0.162,1
SUPT5H,0.00103328464134671,0.0793208246508586,0.351,0.264,1
PRKCI,0.00103695206442983,0.0757870543140525,0.22,0.147,1
FAM214A,0.001052120551264,0.0775434920041621,0.271,0.191,1
UBE2H,0.00105421637014077,0.0912483220312624,0.561,0.462,1
EIF4B,0.00105843296326175,0.097177896623442,0.887,0.856,1
FGFR1OP2,0.00105916854685027,0.0963070400296601,0.516,0.427,1
JAM2,0.00106115501623304,0.0599464666694185,0.163,0.099,1
ENTPD7,0.00106356107122505,0.0525333069984485,0.103,0.053,1
ADRM1,0.00106953765882776,0.0611514835701248,0.463,0.35,1
ZNF805,0.00107020162729341,0.0614444198142029,0.19,0.12,1
FNIP1,0.0010725972645478,0.0888370538455934,0.449,0.358,1
CCSER2,0.00107727124916463,0.0933986375244308,0.456,0.361,1
EMB,0.0010784949646944,0.0980623493538861,0.166,0.102,1
TPP2,0.00107947775280277,0.0720468736035059,0.333,0.244,1
DIMT1,0.00109531974457027,0.0514008085621985,0.263,0.182,1
TRIB2,0.00109650000690434,0.0983391459092576,0.206,0.137,1
PPTC7,0.00110119097707622,0.0704887595633912,0.155,0.094,1
FNBP1,0.00110220528949614,0.0896161424650979,0.589,0.502,1
TOX4,0.00110643023840485,0.0797810532391768,0.476,0.38,1
LASP1,0.00110648444089867,0.0598187016492898,0.353,0.262,1
UGDH,0.00110796174672047,0.108368510091089,0.334,0.256,1
NFX1,0.00111082226298131,0.0804124328244993,0.24,0.167,1
PCDH9,0.00111671888029491,0.0489156401776171,0.068,0.028,1
UQCR11,0.00111969132270897,-0.102914896775279,0.879,0.932,1
WDR60,0.00112015645987294,0.079823926016534,0.404,0.309,1
